text;emotion
Spatunya nyaman enak di pakai belum di coba pakai seharian , keseluruhan oke, pengiriman cepat fast respon;senang
Barangnya bagus hanya saja untuk lapisan paling bawah ada alasnya double ditelapak kaki;netral
Ukuran dari sana sam ukuran kaki beda sengaja mesen 41 karna sering make 40 eh malah kekecilan banget, dari sepatu nya si bagus banget;senang
Warna: Sesuai Daya tahan pakai: Kuat Bentuk dan ukuran: Sesuai;senang
100%ori mantap packing rapi pengiriman cepat;senang
Bentuk dan ukuran: bagus Daya tahan pakai: bagus Aroma: bagus;senang
Bentuk dan ukuran: pas Daya tahan pakai: kuat Warna: matching;senang
Recommend banget sih dngan harga murah tapi kualitas ga murahan, nyaman banget di pakai;netral
Bentuk dan ukuran: Bagus Aroma: . Daya tahan pakai: Sangat tahan;senang
Produk lokal nggak kalah baguss nyaman tampilannya juga keren semoga awett;netral
sedikit kecewa,yg dipesan warna hitam tapi yg datang biru Tua,gatau ini apa mksd nya! mohon lebih teliti lagi,karna kepuasan customer no 1. sekian terimakasih;senang
geeloooo goks gini brok sepatu Nya next time co lagi;netral
Barangnya sesuai minesnya cuman ada lem sikit yg lengket di depan 😅;netral
Sepatu y bgus rekomend dengan harga segitu;netral
sebernernnya kurang puas karena packing nya penyok² tapi gapapa tetep bagus kok sepatunya😇🤩;senang
Nyaman dipakai dan ngga kalah ama brand luar;netral
Sangat cocok, bagus sekali;senang
barang dah sampai,  bagus mantap;senang
bagus, dengan harga segini. puas. mudah²an awet.;senang
Baik Bentuk dan ukuran: Pas Aroma: Baik Daya tahan pakai: Semoga awat Warna: Sesuai;senang
baguss sesuai gambar,tapi sayang kardusnya rusak gara² kehujanan untung isinya amann;sedih
All goods were received well. fast CS response and fast order process 👌;netral
cepat sampai,dan saya suka skali sepatunya;senang
No 42 nya terlalu pas dikaki anak saya, mungkin kedepannya kl beli hrs up 1 nomor, kl untuk kualitas sepatunya ok banget;senang
Bentuk dan ukuran: Oke Sepatunya ringan, enak di pake;netral
Bagus cuma kekecilan, kayanya size kecil ini;senang
bagus, cuman kardusnya aja yang rada penyok sedikit;senang
Baru pertama beli sepatu aerostreet. Cuman banyak bola yang keluar jdi kurang rapih;netral
Keren bagus, pengiriman cepat jugaa;senang
Barang Kualitas bagus, bangga product lokal Dan tetap jadi langganan;senang
Barang sampai sesuai waktu, sesuai pesanan, barngnya toop bagus, pas, nyaman dipakai;senang
Ukuran pas warna sesuai bahan oke puas sekali;senang
Bentuk dan ukuran: 41 (pas);netral
Sepatunya oke banget! Kualitas bagus, desain simpel tapi tetap stylish. Cocok juga dijadiin kado, recommended!;senang
Alhamdulillah ORI eyy;netral
Keren.. bagus.. pengiriman cepat..;senang
Alas kaki terlalu empuk, ada harga ada kualitas;netral
Mantap sesuai pesanan barang bagsu;netral
Bagus cuman agak kekecilan padahal udah ditambah size biasanya;senang
"plis bgs😭 real pict gd lecet kotak ny jg g penyot"" pling cmn dkit aj gd rusak😭";marah
sesuai pesanan,,, sudah langganan sejak anak Ku kelas 1 sd sampai sekarang kelas 6,,,,sepatunya terbukti benar2 awet, solnya kuat gk mudah lepas, sekarang bli lg Mao model lain, nex bakalan order lg, model yg lainnya, lokal tak gentar💪💪💪;senang
selalu bagus.. hampir semua sepatu di rumah merknya aerostreet, mulai dari yg dipake kerja sampe yg dipake sekolah. modelnya bagus, dipake juga nyaman, udah mana muraaahhhh yaampun sukses deh buat yg nyiptain ini..❤️‍🔥;senang
Bentuk dan ukuran: Pass Bagus sekali 👍👍 Paket sampai dengan selamat dan aman di tujuan. Terimakasih;senang
Produk bagus sesuai di gambar;senang
mantaaap si okelah diskonnya  yang pasti pasti pasti pasti;netral
dri kualitas aero gk pernah boong kuat cuy jgn ragu browh;netral
Barang oke, pengiriman cepat, checkout Minggu pagi, Senin sore sampai, besoknya langsung dipake sekolah;senang
Bentuk dan ukuran: Ok Aroma: Ok Daya tahan pakai: Awet Warna: Hitam;netral
nyaman.. pas sesuai ukuran kualitas jg sesuai ok..;netral
Keren sumpah bagus bngt bahan nya bagus jahitan nya rapi;senang
Sepatu nya nyaman , sesuai ukuran dan desain bagus;senang
3M (Mewah,Murah&Mantap);netral
Bentuk dan ukuran: Pass Aroma: Wangi Daya tahan pakai: Semoga awet Warna: Sesuai;netral
Sepatu lokal yg murah, modelnya simpel rapi tpi classy, insole lembut dan tebal, hanya saja sole luar nya kurang dapat grip nya di lantai keramik, agak licin jika bermanuver mendadak di keramik;senang
brand lokal rasa luar;netral
Udah sering beli paket aero street bahan awet banget ,kalau kualitas ga usah di raguin;netral
Sesuai dengan yang di iklankan, pengiriman cepat, agak berat sepatunya, dan kasar didalamnya;marah
Mantap,barang sudah sampai dg aman;senang
Bentuk dan ukuran: Pas Aroma: Wangi baru Daya tahan pakai: Mudah2hn awet Warna: Sesuai;netral
bagus.. produk sesuai original juga makasih banyak;senang
cek out tgl 1 baru terima tgl 22 . pake minta di selesaikan dulu biar bisa retur . otak dangkal. retur pke sok²an di rijek lg. udah salah sok² an;marah
Pengiriman cepat.. nicee Diaku masih kesempinan tapi sofar worth it buat harga segitu. Makasih yaa;senang
Brand lokal paling ga bisa di raguin, joss lah;netral
Sesuai dengan ke inginan anaku, dia suka;sedih
Bagus tampilanya, empuk sagat nyaman dipakai;senang
Bentuk dan ukuran: Cocok Sesuai ekspetasi;marah
Barang sesuai,,,nggak expect bakalan secepat itu nyampe kerumah nya, cuma satu hari aja, padahal beda kota. awalnya takut karena pembayaran COD,tapi Alhamdulillah nyampenya cepet jadi nyampe pas libur kerja,,puas banget.🥰..;netral
Mantap,,,  sesuai pesanan,,,;netral
Recommend buat kamu kamu sekalian yang pengen sepatu keren, kualitas terjamin harga terjangkau  Makasih seller, best pokok e;netral
sebenarnya lokal gk kalah bagus tapi kurang di finishingnya aja yg masih berantakan. ya semoga improve terus, kalok rapi sih pasti langganan;senang
Barangnya bagus. Nyaman dipakai. Baru kali ini nyoba sepatu lokal, dan spertinya akan lanjut hahahha..  Lokal tak gentar !!;senang
Ternyata 43 masih kekecilan di kaki adek ku wkwkw. Tapi sepatunya baguss;netral
ga ada yg diraguin lg dehh pembelian ke 4..;netral
Bagus kualitas..reaksi cepat..pengiriman jg cepat;senang
Mantap pengiriman sangat cepat dan sesuai, tapi sayangnya packingannya tidak aman;senang
Bagus, sayang nya salah ukuran, kekecilan;senang
Bagus sepatunya anakku suka;senang
Bagus;senang
barang sesuai bagus sekali nyaman di pakek😊;senang
Bagus sepatunya sesuai sama pesanan,kualitas oke harga murah tapi kualitas bagus puollll,next order lagii dehhh pokoknyaaa;senang
Ukuran pas, bagus;senang
Produk bagus, cepat sampai. Yg biasa pakai size 44, di aerostreet cukup di size 43. Size nya lebih besar 1 nomer dari ukuran biasa.;senang
Bagusss sepatu nyaaa, harga nya terjangkau kualitas bagus;senang
Bentuk dan ukuran: 43 pengiriman cepat, lagi diluar tau-tau dah nyampe, untuk barang aerostreet udaa pasti mantap, semoga tetap selalu jaga kualitasnya namun dengan harga yang terjangkau #lokaltakgentar;senang
wkwk kekecilan (salah pesennya? tapi kaki masih bisa masuk;marah
mantap ukuran pas dan sesuai di foto ya, tidak menggecewakan;netral
kotak banyak penyok dan plastiknya sobek”;netral
"Barang berkualitas keren empuk sangat rekomendasi bagi anak"" sekolah atau buat main juga oke";senang
modelnya keren, pas, nyaman dipakai😁 barang mendarat aman sampai tujuan😁;senang
barang sesuai deskripsi produk recommended 👍👍 thanks seller thanks kurir pokoknya belanja di sini di jamin PUAS 👍👍;senang
barang dalam keadaan baik, yang jadi masalah adalah kurir yang sangat lama, berminggu-minggu sampai lewat estimasi waktu terlama, setelah dikomplain baru diantarkan.;sedih
Mntap bgus n berkualitas;netral
Bagus ssesuai ekspektasi, jahitan rapi👍;senang
bagus barang nya , tp kurir tolong jangan pake sicepat lagi , gak cocok di sebut sicepat;senang
Yg dikirim spatu ccacat 👎👎👎 emg gada pengecekan apa gmna ya;netral
Original, sesuai pesanan, pokoknya puasss banget,yang belum cek out buruan cod👍👍👍;netral
Untuk produk dengan harga segini termasuk bagus, namun seller buru2 bgt mengirimkan stock lain ketika pesanan yg di order tidak ada sebelum sepakat dengan pembeli karena alasan batas waktu yg tidak lebih dari 1x24 jam. Maka setelah barang diterima, pembeli harus mengcomplain barang dan mengembalikan barang dengan ongkir yg di tanggung pembeli. Lalu setelah memilih barang lg yg ada di toko dan sudah terkonfirmasi ke adminya, ternyata barang yg diterima salah ukuran harusnya 43 jadi 42.   Sangat di sayangkan jika brand lokal ternama rusak dengan pelayanan nya.   *Kritik membangun bukan menjatuhkan;sedih
Paketan gk kayak biasa nya, klu bisa d bungkus bublewarp;netral
Bagus walau agak kaku dikit;senang
selalu suka barang aerostreet, murah ga murahan bagus!;senang
Best emng ini barang. Ini pembelian ke 2. Udh 1 tahun pemakaian buat kerja kurir jalanan panas , becek , ujan , blablabla tau jalanan gimana pemakaian setiap hari tpi gilaaa AWETTT PARAH SAMPE SETAHUN🔥🔥🔥🔥🔥🔥;marah
Alhmdulillah..real pict Toko amanah..barang sangat bagus Recomended lah buat kawan tiktok semua👍;senang
simple desainnya , sayangnya promo cuma ukuran 40 aja, pas pasan bngt ama kakiku wkwk;senang
sampai dengan cepat dan tepat.. semoga awet 😃;senang
kekecilan dikit pdhl udah + satu nomor. tp bgs sptunya;netral
seperti biasa produk lokal satu ini selalu memuaskan🤍🤟🏼;netral
Cintai produk lokal mas ee;senang
Ok sih cuman jahitannya bisa lebih rapi lagi;netral
keren, ga kalah sama brand lain  rasanya bangga bisa beli produk lokal, dan bangga juga yg lokal bisa bikin sepatu sebagusss iniii;senang
Gak pernah nyesel beli aerostreet mantappp;netral
bagus barang oke Weston top;senang
Pengirimannya cpet bngt brg sesuai sm fto emng sebagus ituu... Tp ini autsolenya injiection yak bkan sistem pengeleman smoga awet smpe bertahun2 next beli lg buat kado wkkwk;senang
Pengiriman cepat, bentuknya sesuai gambar dan warna sesuai;senang
Beli lagi krn yg kmren kekecilan . Selalu puas;senang
Kualitas sepatu nya dengan harga segthu ya  asli bner g murah jg bentuknya keliatan kaki g luwes sepatu nya ... kurang ok sich mnrt saya klo buat anak sekolah aja sich gpp dh ....;senang
produk bagus sampainya juga cepat plus kurir baik;senang
Barang sesuai nyaman dipakai;netral
Bagus bngt insholenya tebel anak saya suka ga sempet foto udah d bawa ke pesantren;senang
Bahan bagus, kualitas OK;senang
Baguuuuuuuuus Top markotop Jadi punya sepatu kualitas bagus ,tapi dgan harga terjangkau Terimakasih;senang
Jaitan kurang rapih,,;netral
Sepatu nya bagus dan sesuai real pict ga nyesel deh pokoknya udh beli di sini;senang
Sesuai bget ... suka pas di pkai juga nyaman sepatunya Gk nyesel pokoknya;netral
pengiriman j&t sangat cepat, kualitas lumayan, packing ga aman, kardus penyok gaada buble wrap;senang
Barang bagus the best seller;senang
Sangat bagus buat sepatu yang dibeli hasil gaji kerja;senang
