text;emotion
bagus bahan nya tebal;senang
Sesuai warna;senang
bagus sih cuman kyknya ukuran XXL makin kecil aja dibandingin waktu ane beli sebelum-sebelumnya;senang
Kata suamiku enak wanginya, semoga awet jadi next bisa order lgi;senang
Wanginya enak, untuk ketahanan belum tau karna belum coba baru sampai. Klo tahan lama nnti order lagi;senang
Kayak beda kainnya dari pesanan baju sya yg sebelumnya , yg ini agak tipis kainnya;netral
Barangnya bagus, sebenernya mau saya tuker karna ukurannya terlalu pas;senang
Good;senang
sepatu banyak bintik kotorrr;senang
ukuran tidak sesuai pada keterangan, ukuran XXL tapi kecil bgt;senang
Pesen warna hitam, dichat kalo stok habis,mau cancel gabisa malah dipaksa kirim warna putih 👎;netral
Y;netral
Aerostreet pasti bagus;senang
Aerostreet pasti bagus;senang
kekecilan krna hrs naikin size satu tingkt;netral
Keren sesuai ekspektasi 🔥;senang
Berat;netral
Kualitas produk: 👍;netral
Bagus sesuai juga pas juga keren pokonamah;senang
𝙹𝚊𝚑𝚒𝚝𝚊𝚗𝚗𝚢𝚊 𝚔𝚞𝚛𝚊𝚗𝚐 𝚛𝚊𝚙𝚒;netral
Enak di pakai jahitannya rapi lagi;senang
halo min, izin ngasih masukan nya ya min, untuk uper nya aga miring, terus pemasangan upernya kurang presisi antara nik nik nya, terimakasih sukses terus min kedepannya. MAJUKAN BRAND LOKAL🔥;senang
model y keren bagus sesuai gambar. mksih bayak toko y amanah.;senang
Di live katanya gratis kaos kaki mana g ada kaos kaki nya;senang
Fast respon;netral
jahitan kurang rapi, lem kurang bagus. untuk model bagus;senang
Sudah datang udah beli ke 3kali nya;netral
Nyesel beli yang kecil sama enak nya , suka bgt pokok nya;senang
Kecewa karna pesanan saya ukuran L di kasih overses besar bangett;netral
Bagus banget;senang
ini gimana sihh.. udah 2x pesen salah mulu, tolong sebelum kirim di cek cek dulu lagi;marah
"Sesuai ekspektasi si TPI
Ada yg kurang kurangnya di packing kurang bagus";senang
Bagus tapi kainnya aga tipis;senang
Bagus;senang
Barangnya udah sampe dengan selamat, bagus. Ukurannya sesuai;senang
untuk sepatu issokaylaa not bad. cuman di packing aja yang minus, dus sampe rusak begini;marah
Lemnya ga rapih. Untuk harga segitu boleh lah. Maap yaa sy menilai sesuai apa yg sy lihat. Tapi untuk produk lain seperti sepatu celana dll bagus kok. Karena sy sudah punya beberapa produk dari aero. Yg sendal ini sja menurut sy kurang memuaskan.;senang
tidak bisa berubah warna;netral
"bagus, pas ,msih ad sisa ruang sedikit bkin kaki g sakit kalo terlalu kecil mungkin skit ya tp gpp deh bgus barangnya sesuai ekspektasi makasih bro

-minesnya cmn plastik luarnya aja yg udh ke buka mungkin lempar"" barang di gudang kta kurirnya yudhlh yg penting dlmnya aman 

maunya rate 4,8 tp g ada";senang
Bahan halus dan nyaman di pakai;senang
Untuk uk XL nya trnyta besar;senang
Bagus banget min tpi sayang dibagian alas sepatunya sudah ada nodanya;senang
Kurirnya tidak mengantar ke rumah;sedih
Bagus;senang
salah kirim tshirt, order tshirt collab powerpuffgirl yang design mojojojo datengnya tshirt lain;marah
Kecil sepatunya ternyata..32 sempit untuk anakku umur 7th.;senang
Good;senang
yang datang kanan semua ini, gman quality control nya..;netral
Akhirnya paket y sudah sampai bagus bgt sepatu y suka deh;senang
Barang tidak sesuai pesanan ,  pesen wrn biru malah DTG wrn ini;senang
Pengembalian dana udah 10 hari belum masuk2;netral
Kualitas barang bagus sangat recomended... Cuma pengiriman lama banget.. Saran saya jangan pakai expedisi ini lagi. Lama diantar ke alamat penerima;senang
Packaging mewah. Untuk bb50tb164 sedikit longgar;senang
bagus;senang
gimana sih kak, aku pesen warna natural dan stok masih ada kenapa dikirim warna hijau? padahal udah lama langganan. kecewa banget, jangan kayak gini dong kak.;netral
Mantappp;netral
Sepatux bagus, bahanx ok, pas dikaki dipkai enak...hargax terjangkau murah tp bagus sepatux..ini mo pesen lg model yg lain...Aerostreet siipp;senang
Kaosnya bhn nya adem pas ukurannya..;netral
Sesuai dengan pesanan.;senang
Bagus kualitasnya, tetapi ada beberapa bagian yang jahitannya kurang rapi;senang
Pertama beli yg kecil utk tester dan ini coba yg besar. Semoga tahan lama. Packing sangat aman dng bubble sgt tebal dan stiker fragile. Namun tekstur botol kurang bagus, lengket2 gitu, padahal ga ada yg bocor. Thanks;senang
Bagus bahannya oke jahitan rapih;senang
Sesuai;senang
Udah konsultasi di live di suruh ambil M, nyatanya kecil.;senang
Udah konsultasi di live di suruh ambil M, nyatanya kecil.;senang
Udah konsultasi di live di suruh ambil M, nyatanya kecil.;senang
Sepatunya sdh smpai,model sepatung bgs tp packingannya gk rapi jlk,kotaknya penyok²,dan di bagian jahitan sepatunya dkt talinya tdk rapi dn cara lem nya tdk bgs,dn sprti ad yg trgunting gtu.;senang
Hitam tolong restok min;netral
Untuk produk bagus.tapi,ditabel panjang kaki 23cm untuk size 37,lumayan kecil sepatu nya harusnya saya ambil 1size lagi;senang
Paket udah sampe sesuai pesanan dan sayangnya kebesaran sandalnya. Sayangnya lagi ga bisa di tukar;senang
"Niceeeeee ......
Simple,nyaman....";netral
Sudah sampai barang sesuai real kualitas produk bagussss👍;senang
Baju sobek;netral
Bagus sesuai hrga, cocok, cuman pngrimn ny agak lmbat;senang
Jaitan pada lepas;netral
Masak baju baru udah ada garis garis pudar;netral
sedikit berat selebih seperti nya aman saja;senang
L nya kecil;netral
L nya kecil;netral
L nya kecil;netral
"Bentuk dan ukuran: Sesuai
Daya tahan pakai: Semoga awet
Warna: Sesuai
Sekelas Aerostreet tolong lah diperhatikan pengemasan nya";senang
Bagus barangnya;senang
pesen cream yg dtg wrna kuning;netral
kerahnya longgar banget;sedih
Salah kirim ukuran;marah
Bagus banget kainnya adem;senang
jahitan aneh nyaman di pakai tapi kalo gini juga not astetic;senang
biasanya pakai no 42 pas, tapi ini kekecilan;senang
Bagus,kerenn;netral
Packing ny cmn kya gitu doang;netral
Bahan adem bagus juga tapi sayang panjang benerrr woi lahh😭😭;senang
Barang sesuai dengan deskripsi, bagus dan mantap;senang
gak bisa tukar size;netral
Mantap bagus adem bahannya,tidak mengecewakan;senang
Barang sudah sampai hanya saja packingnya tidak aman, masa iya ngga dipakai kan buble wrap. Ini terakhir kalinya aku order sepatu di aero;senang
"untuk Qc mohon lebih teliti, masa size antara label dicelana sama tagging beda? 
masih mending kegedean bisa dikecilin,
ini kekecilan gimana gedein na????

padahal saya pelanggan lama loh";senang
Bagus tebel tp ada nodanya coklat depan sama di lengan, padahal baru;senang
Seller sangat ramah;senang
Pas aku suka;senang
Sepatu bagus harga terjangkau, tp sayang sepatunya kurang cocok di pake kerja full time yg harus pake sepatu, gampang bau;senang
Belum cobain aja sih tapi utk packaging super aman;senang
lumayan imut;senang
ga suka aromanya hehehe;senang
2x beli kirain salah size, ternyata emang cuttinganya yang ga jelas. sesuai harga lah;senang
"Ini apaan sial? Ukuran pinggang sama ukuran paha smpe betis gak nyambung!
Pesan baju celana yg datang gak beres. Yg sampai semuanya produk cacat!

Sy iklaskan itu uang, gak ush retur sial";marah
Potongan pinggang dengan potongan paha betis smpe ke bawah tidak sesuai ! Sial;marah
Tambahkan bonus sticker lah seperti toko & produk lainnya, cuman mines sticker nya;senang
Bahan keren;senang
Jelek kurang cocok kaya sendal cewek;marah
sementara 4 bintang dulu, klo awet ku ubah 5;senang
"Bahanya adem karena tipis dan gampang melar kaya kaos 20k di pasar bedanya ada logo ""aerostreet ""nya";netral
Sebenarnya pesanan saya warna khaki/krem, tapi yang datang warna navy. Ga papa, karena CS nya konfirmasi sebelumnya. Tapi bintangnya saya kurangi 1..;senang
Ok;netral
"Kualitasnya bagus, nyaman dipakai, tapi disepatu nya sedikit noda dan agak kotor jika dilihat
Bentuk dan ukuran: Pas
Aroma: Baru
Warna: Agak kotor pas sampai";senang
Nice;netral
Good,nyaman di pakai;netral
Baguss pas;netral
Sandal bagus tapi packing nya kurang;senang
Sangat bagus;senang
lucu;senang
Ko yg nyampe barangnya engga sesuai sama di foto ya;senang
Smg lain kalii kalo stock nya ga ada di cancel dr toko aja lgsng yaa , krn kalo barang ud sampai mau di retur kasian sm kurirnya disini;senang
"Stok etalase sama aslinya gk sesuai, gk muat juga di aku, warna lain pake 28, pas hitam ini gk muat cman sampe di lutut, gk bisa naik ke paha apa lg pinggang
Untuk kualitas sih bagus";senang
baguusss,cuma pas dateng kya ada putih’ nya gituu bgus kok gausah ragu klo mw beli trus punyaku juga kebesaran;senang
"Packing kurang rapi
Ragu ori atau kw padahal udah toko resmi";senang
Barang bagus ,,cuma lumayan berat sih barang nya kalo di pake...tapi masih oke;senang
Bgs;netral
Bagus si baju nya tapi ga sesuai dengan pesanan;senang
Barangnya sesuai pas banget terima kasih untuk kurirnya sopan banget baik semoga kurirnya selalu diberi rezeki yang melimpah dan semoga semuannya lancar aminnnnnnn amin amin amin amin amin amin amin amin amin aminn aminnn aminnn aminnnn aminnnn aminnnn aminnnn aminnnn aminnnn aminnnn aminnn yarabal;senang
mantap poll pokonya, ini aerostreet ga ada niatan bikin warna pink apa, biar couple gitu wkwk;senang
bagus sih, padahal xxl tp malah ngepress:(;senang
Model sepatunya bukan yang ramping, saran saya insole 23cm gemoy naikin 1 size biar gak pas banget;senang
Lmyn lah;netral
Maaf KA barang nya tidak sesuai KA bagaimna ini;senang
Kualitas produk: Bahan nya bagus lembut bgt aku suka;senang
Bahan agak tipis;netral
Bahannya lembut;senang
Pas;netral
Kaos bolong,dua lagi bolongnya. Haduh gmn ni bos sekelas Aerostreet QC nya bisa g bagus;senang
🙌🙌;netral
🙌🙌🙌;netral
🙌🙌🙌;netral
Lumayanlah;senang
Sepatu nya agak sedikit berat, harus upsize karna saya beli ukuran 38 pas di kaki, biasa pakai 37, utk harga nya worth it lah,,,;senang
Pas nyaman dipakai;senang
Pas nyaman dipakai;senang
ukuran xl nya kecil ya;netral
sip;netral
Jahitan bagian pundak lepas;netral
Barang tidak sesuai produk,bahan jelek,kualitas jelek,sangat kecewa;netral
Mantap;senang
Mantap;senang
Mantap;senang
"Brang sesuai pesanan...
Brang bagus...
Pkoknya puas";senang
Co warna putih yang di kirim warna sage;senang
baguss;netral
Sampai dengan aman.;senang
saya tahu sepatu ini harga yang merakyat, tapi mbok masa jahitan lebih begini gamau dipotong;netral
Mantap;senang
"Jelek banget pelayanannyaa , masa mau tuker size gak boleh , manaa deskripsi ukurannya salah gitu 19.5 malah kayak 18 insolenya parahh sihhh , niat pengen beli lagi jadi.mles bangett 
Kalau ada yg mau beli size 31 boleh chat ke akun tiktok ku ya , sayang bgt gk kepakek 👎👎👎kardusnya penyok lg";netral
"Mau retur  trs mau tuker nomer gak bisa .toko menolak
Gak seperti toko lain yang bisa ksih solusi ke konsumen .sekelas Adidas aja bisa";senang
kenapaa tidak di kasih pelindung box contohnya bubble wrap;netral
Ada noda hitam nya, lumayan banyak;senang
lumayan baru bli di toko ini,semoga awet dan nyaman di pakai;senang
Pokoknya gak rugi beli ini siih;netral
pas dateng ada kayak putih2nya, tapi masih bisa dibersihin kok hehe;netral
Vidio sampai akhir terlalu panjang, saya hanya meringkas, bahwa ini baru di unboxing;senang
Barang sesuai,  bagus nyaman di pake juga;senang
okk;netral
Cangtip;netral
Quality controlnya harus ditingkatkan, sebelum dikirim;senang
Gokil;senang
pesanan tidak sesuai;senang
"Bentuk dan ukuran: Sesuai namun pada ukuran tinggi sendalnya terlalu kecil
Warna: Warna sih sesuai dengan di gambar
Kalo untuk panjang sih cukup";senang
"Bentuk dan ukuran: Ukuran cukup pas dan tidak kekecilan
Warna: Bagus cuman kaya ada bercak
Ini apakah variasi dari sanannya atau bagaimana?
Agak sedikit kecewa sihh🥲🥲🥲 karna menurut saya brand ini bagus";senang
bagus;senang
Oke baik...!!!!!!;senang
Mayan lah;netral
Resap kringat;netral
Pas;netral
Besar;senang
Katun;netral
"Bagus, empuk.
Sesuai sama harga, semoga awet";senang
Kecewa beda SM yg di pesen klo mng gak ada harusnya batalin aja;marah
Dengan harga segitu oke sih, tapi perlu di perhatikan lagi soal quality nya ini bagian outsole sobek tapi masih bisa lolos sampai kejual🥲;netral
Paket nya sudah sampe meskipun aga sedikit kurang rapi dan kotor tapi barngnya aman bagus juga tidak ada yg lecet;senang
Belum nyoba,semoga awet;netral
Sesuai pesanan;senang
"Bentuk dan ukuran: Sesuai
Aroma: Therapi :)
Daya tahan pakai: Mudahan awet
Warna: Berbeda|Tidak sesuai dengan haT.T";senang
Bajunya bagus bahannya pun tebal;senang
"Bahannya kurang tebal, dulu belinya bajunya tebal skrang ngk lg
Padahal uda langganan tetap";senang
"Bahannya kurang tebal, dulu belinya bajunya tebal skrang ngk lg
Padahal uda langganan tetap";senang
"Bahannya kurang tebal, dulu belinya bajunya tebal skrang ngk lg
Padahal uda langganan tetap";senang
"Bahannya kurang tebal, dulu belinya bajunya tebal skrang ngk lg
Padahal uda langganan tetap";senang
cakepp;netral
Agak tipis dan bahannya ternyata gampang lecek;senang
Agak tipis dan bahannya ternyata gampang lecek;senang
Agak tipis dan bahannya ternyata gampang lecek;senang
mantap;senang
bahan kurang ukurannya kecil banget kaya buat jamet;netral
mantap;senang
beda ukuran sm yg hitam;netral
baru kali ini kecewa beli tagan panjang yg datang tagan pe dek;marah
👎;netral
Kualitas produk: Kok gini,ini beneran produk aerostreet? Saya memaklumi KLO masih ada bekas benang cumaa maaf ini kok kotor ya kek yang udah lama di gudang berdebu;senang
"Jahitan kurang rapi dan tidak kejahit dg sempurna/longgar jahitanx (jdi kliatan bgt gampang sobek klo jaitanx dah sperti ni,cek photo)..
Diperbaiki lagi kwalitas jahitanx ya Aero.. 👍";senang
bagus cmn agak nerawang aja;senang
"ini gw mau sanjung dlu packinganya gacorrrrrr bgt
yauda baju kaos lu expect nya ga ush yg berlebihan😹";netral
bagus cmn lumayan tipis;senang
"awanya gw kira ini warnanya putih karna gw ga teliti eh ternyata abu untung abunya bgss 
MAKASIH YAA SELALU PERCAYA DEH SAMA AEROSTREET😋🫰";senang
Barangnya tidak ada, yang di kirim cuma satu;netral
Bajunya si ok,, tapi ukurannya gak sesuai,, pesan ukuran XXL tpi yg dtng mlh XL;senang
build quailty bagus, desain bagus  sesuai harga ,  namun masih agak terlalu berat di bahan,;senang
Fake;netral
ok;netral
Pernah beli wàrna cream dan bahan nya cocok bagus ok beli lg yg hitam tp sayabkexewa bahan nya beda seperti legging cewe yg tebel. Kecewq saya sama aero;senang
"Bentuk dan ukuran: Oke
Warna: Sesuai";senang
Mantap pas dengan selera saya makasih...;senang
Toko konfirmasi barang kosong saat sudah mengirim barang lain yang tidak sesuai dengan pesanan;senang
"Barang sesuai pesanan
Bentuk dan ukuran: Pas
Daya tahan pakai: Awet pemakaiannya bisa jangka lama
Warna: Bagus";senang
Pesan warna putih yang datang warna abu abu monyet kacau;sedih
Gggg;netral
"penjual nggak ada solusi, sepatu nggak kepake. baru ini coba beli lokal produk jadi KAPOK. deskripsi BEDA dgn real jadi kesempitan.foto bukti sdh dilengkapi.refund dgn ongkir saya tanggung pun ditolak. 
nantangin review ok kukasih 1";netral
👍👍🤲🤲👍👍👍👍👍👍👍👍👍;netral
Makasih kak paketnya sudah sampai dengan selamat,.mantal;netral
Bagus... pas cocok dianak...;senang
ok;netral
ok;netral
ok;netral
Barang nya bagus sihh tapi pengiriman nya lama hampir seminggu jadi gw ksih bintang 4;senang
Ok;netral
Ok;netral
Ok;netral
Bagus tapi bagian laceloop nya sobek, jaitannya ga kenceng :( Kaya gini kok lolos QC sieeeee;senang
BARANG BAGUS;senang
Yg biasa pake size 42 sepatu buatan luar.. klo disini saran saya jd 43.. terlalu ngepas cenderung menyakitkan.. & TIDAK BISA DITUKAR.. padahal sudah dikonfirmasi ke pelapak sebelumnya..;senang
Tipis Bangett;netral
Jorok sekali ya bung nggak di periksa atau di bersihkan terlebih dahulu;netral
apaan ini jahitan kaya gini dijual ke konsumen, mudah banget qc nya lolosin, baru beli sepatu di aero dibuat kecewa;netral
"Thxs pengiriman cepat dan bgs sandalnya.
Kurirnya juga ramah";senang
"Thxs pengiriman cepat dan bgs sandalnya.
Kurirnya juga ramah";senang
Kualitas produk: bagus bangetttt yaampun bahannya juga adem guys;senang
Agak beda bahan dan ukurannya,padahal ini ada pembelian kedua saya celana pendek dari produk ini;netral
"Bentuk dan ukuran: Sesuai
Aroma: Wangi aroma bau sepatu sendal baru
Daya tahan pakai: Mudah-mudahan awet di pakai nya
Warna: Sesuai yang di pesan kan";senang
"bagus siimayan, tp alas kakinya terlalu panjang ,jadinya kurang pw

mungkin perlu digunting dulu sii";senang
Sesuai dan bagus;senang
Sejauh ini bagus sih;senang
Paketannya udah kaya bawa belanjaan pasar, cmn pelastik bening gajelas;senang
Mantap barangnya bagus sesuai dengan harga;senang
"warna g sesuai. pilih dark yg dtng ginian.
CS sepihak dg alasan sudah diproses g di cek dulu.


KECEWA BANGET";netral
lucu, baik, tapi udah ada yang lepas 1;senang
Botol kosong gak ada isi parfum na sama sekali ko d kirim nih mksd na gmn iya? Klo jualan yg amanah donk;senang
Semoga cocok,, belom di coba soal nya;marah
bagus cmn agak tipis aja;senang
bagus tpi agak tpis aja;senang
Lumayan;senang
Bagus ,cuma ngak ada respon dri penjual, dan kurir ngak ngak mau antar ke tempat saya, dan barang saya nyampur di rektur Sma kurir nya😡;senang
Ukuran tdi sesuai kak;senang
barang cepat sampai, ukuran dan model sesuai yg dipesan, 1 hal saja yg saya keluhkan, insole sepatunya terlalu tinggi sehingga membuat sepatu terlalu pas pasan di saya;senang
L nya kecil;netral
Barang bagus;senang
Kualitas Produk Lokal dari Aerostreet tidak diragukan lagi, rekomended bagi yang lain, barang real pick sesuai gambar.;senang
Barang baguss, kerenn;netral
Sepatux agak berat;netral
Barang sampai dengan aman dan sesuai pesanan;senang
